pHvalue,TEMP,EC,Crop,,,,,,,
0.7,25,9,Cotton seed,,,,,,,
0.8,25,9,Cotton seed,,,,,,,
0.9,25,9,Cotton seed,,,,,,,
1,25,9,Cotton seed,,,,,,,
1.1,25,9,Cotton seed,,,,,,,
1.2,25,9,Cotton seed,,,,,,,
1.3,25,9,Cotton seed,,,,,,,
1.4,25,9,Cotton seed,,,,,,,
0,26,9,Cotton seed,,,,,,,
0.1,26,9,Cotton seed,,,,,,,
0.2,26,9,Cotton seed,,,,,,,
0.3,26,9,Cotton seed,,,,,,,
0.4,26,9,Cotton seed,,,,,,,
0.5,26,9,Cotton seed,,,,,,,
0.6,26,9,Cotton seed,,,,,,,
0.7,26,9,Cotton seed,,,,,,,
0.8,26,9,Cotton seed,,,,,,,
0.9,26,9,Cotton seed,,,,,,,
1,26,9,Cotton seed,,,,,,,
1.1,26,9,Cotton seed,,,,,,,
1.2,26,9,Cotton seed,,,,,,,
1.3,26,9,Cotton seed,,,,,,,
1.4,26,9,Cotton seed,,,,,,,
0,27,2,Cotton seed,,,,,,,
0.1,27,2,Cotton seed,,,,,,,
0.2,27,2,Cotton seed,,,,,,,
0.3,27,2,Cotton seed,,,,,,,
0.4,27,2,Cotton seed,,,,,,,
0.5,27,2,Cotton seed,,,,,,,
0.6,27,2,Cotton seed,,,,,,,
0.7,27,2,Cotton seed,,,,,,,
0.8,27,2,Cotton seed,,,,,,,
0.9,27,2,Cotton seed,,,,,,,
1,27,2,Cotton seed,,,,,,,
1.1,27,2,Cotton seed,,,,,,,
1.2,27,2,Cotton seed,,,,,,,
1.3,27,2,Cotton seed,,,,,,,
1.4,27,2,Cotton seed,,,,,,,
0,28,9,Cotton seed,,,,,,,
0.1,28,9,Cotton seed,,,,,,,
0.2,28,9,Cotton seed,,,,,,,
0.3,28,9,Cotton seed,,,,,,,
0.4,28,9,Cotton seed,,,,,,,
0.5,28,9,Cotton seed,,,,,,,
0.6,28,9,Cotton seed,,,,,,,
0.7,28,9,Cotton seed,,,,,,,
0.8,28,9,Cotton seed,,,,,,,
0.9,28,9,Cotton seed,,,,,,,
1,28,9,Cotton seed,,,,,,,
1.1,28,9,Cotton seed,,,,,,,
1.2,28,9,Cotton seed,,,,,,,
1.3,28,9,Cotton seed,,,,,,,
1.4,28,9,Cotton seed,,,,,,,
5,25,7,Jute,,,,,,,
5.1,25,7,Jute,,,,,,,
5.2,25,7,Jute,,,,,,,
5.3,25,7,Jute,,,,,,,
5.4,25,7,Jute,,,,,,,
5.5,25,7,Jute,,,,,,,
5.6,25,7,Jute,,,,,,,
5.7,25,7,Jute,,,,,,,
5.8,25,7,Jute,,,,,,,
5.9,25,7,Jute,,,,,,,
6,25,7,Jute,,,,,,,
6.1,25,7,Jute,,,,,,,
6.2,25,7,Jute,,,,,,,
6.3,25,7,Jute,,,,,,,
6.4,25,7,Jute,,,,,,,
6.5,25,7,Jute,,,,,,,
6.6,25,7,Jute,,,,,,,
6.7,25,7,Jute,,,,,,,
6.8,25,7,Jute,,,,,,,
6.9,25,7,Jute,,,,,,,
7,25,7,Jute,,,,,,,
7.1,25,7,Jute,,,,,,,
7.2,25,7,Jute,,,,,,,
7.3,25,7,Jute,,,,,,,
7.4,25,7,Jute,,,,,,,
5,26,3,Jute,,,,,,,
5.1,26,3,Jute,,,,,,,
5.2,26,3,Jute,,,,,,,
5.3,26,3,Jute,,,,,,,
5.4,26,3,Jute,,,,,,,
5.5,26,3,Jute,,,,,,,
5.6,26,3,Jute,,,,,,,
5.7,26,3,Jute,,,,,,,
5.8,26,3,Jute,,,,,,,
5.9,26,3,Jute,,,,,,,
6,26,3,Jute,,,,,,,
6.1,26,3,Jute,,,,,,,
6.2,26,3,Jute,,,,,,,
6.3,26,3,Jute,,,,,,,
6.4,26,3,Jute,,,,,,,
6.5,26,3,Jute,,,,,,,
6.6,26,3,Jute,,,,,,,
6.7,26,3,Jute,,,,,,,
6.8,26,3,Jute,,,,,,,
6.9,26,3,Jute,,,,,,,
7,26,3,Jute,,,,,,,
7.1,26,3,Jute,,,,,,,
7.2,26,3,Jute,,,,,,,
7.3,26,3,Jute,,,,,,,
7.4,26,3,Jute,,,,,,,
5,27,7,Jute,,,,,,,
5.1,27,7,Jute,,,,,,,
5.2,27,7,Jute,,,,,,,
5.3,27,7,Jute,,,,,,,
5.4,27,7,Jute,,,,,,,
5.5,27,7,Jute,,,,,,,
5.6,27,7,Jute,,,,,,,
5.7,27,7,Jute,,,,,,,
5.8,27,7,Jute,,,,,,,
5.9,27,7,Jute,,,,,,,
6,27,7,Jute,,,,,,,
6.1,27,7,Jute,,,,,,,
6.2,27,7,Jute,,,,,,,
6.3,27,7,Jute,,,,,,,
6.4,27,7,Jute,,,,,,,
6.5,27,7,Jute,,,,,,,
6.6,27,7,Jute,,,,,,,
6.7,27,7,Jute,,,,,,,
6.8,27,7,Jute,,,,,,,27+
6.9,27,7,Jute,,,,,,,
7,27,7,Jute,,,,,,,
7.1,27,7,Jute,,,,,,,
7.2,27,7,Jute,,,,,,,
7.3,27,7,Jute,,,,,,,
7.4,27,7,Jute,,,,,,,
5,28,2,Jute,,,,,,,
5.1,28,2,Jute,,,,,,,
5.2,28,2,Jute,,,,,,,
5.3,28,2,Jute,,,,,,,
5.4,28,2,Jute,,,,,,,
5.5,28,2,Jute,,,,,,,
5.6,28,2,Jute,,,,,,,
5.7,28,2,Jute,,,,,,,
5.8,28,2,Jute,,,,,,,
5.9,28,2,Jute,,,,,,,
6,28,2,Jute,,,,,,,
6.1,28,2,Jute,,,,,,,
6.2,28,2,Jute,,,,,,,
6.3,28,2,Jute,,,,,,,
6.4,28,2,Jute,,,,,,,
6.5,28,2,Jute,,,,,,,
6.6,28,2,Jute,,,,,,,
6.7,28,2,Jute,,,,,,,
6.8,28,2,Jute,,,,,,,
6.9,28,2,Jute,,,,,,,
7,28,2,Jute,,,,,,,
7.1,28,2,Jute,,,,,,,
7.2,28,2,Jute,,,,,,,
7.3,28,2,Jute,,,,,,,
7.4,28,2,Jute,,,,,,,
5,29,1,Jute,,,,,,,
5.1,29,1,Jute,,,,,,,
5.2,29,1,Jute,,,,,,,
5.3,29,1,Jute,,,,,,,
5.4,29,1,Jute,,,,,,,
5.5,29,1,Jute,,,,,,,
5.6,29,1,Jute,,,,,,,
5.7,29,1,Jute,,,,,,,
5.8,29,1,Jute,,,,,,,
5.9,29,1,Jute,,,,,,,
6,29,1,Jute,,,,,,,
6.1,29,1,Jute,,,,,,,
6.2,29,1,Jute,,,,,,,
6.3,29,1,Jute,,,,,,,
6.4,29,1,Jute,,,,,,,
6.5,29,1,Jute,,,,,,,
6.6,29,1,Jute,,,,,,,
6.7,29,1,Jute,,,,,,,
6.8,29,1,Jute,,,,,,,
6.9,29,1,Jute,,,,,,,
7,29,1,Jute,,,,,,,
7.1,29,1,Jute,,,,,,,
7.2,29,1,Jute,,,,,,,
7.3,29,1,Jute,,,,,,,
7.4,29,1,Jute,,,,,,,
5,30,9,Jute,,,,,,,
5.1,30,9,Jute,,,,,,,
5.2,30,9,Jute,,,,,,,
5.3,30,9,Jute,,,,,,,
5.4,30,9,Jute,,,,,,,
5.5,30,9,Jute,,,,,,,
5.6,30,9,Jute,,,,,,,
5.7,30,9,Jute,,,,,,,
5.8,30,9,Jute,,,,,,,
5.9,30,9,Jute,,,,,,,
6,30,9,Jute,,,,,,,
6.1,30,9,Jute,,,,,,,
6.2,30,9,Jute,,,,,,,
6.3,30,9,Jute,,,,,,,
6.4,30,9,Jute,,,,,,,
6.5,30,9,Jute,,,,,,,
6.6,30,9,Jute,,,,,,,
6.7,30,9,Jute,,,,,,,
6.8,30,9,Jute,,,,,,,
6.9,30,9,Jute,,,,,,,
7,30,9,Jute,,,,,,,
7.1,30,9,Jute,,,,,,,
7.2,30,9,Jute,,,,,,,
7.3,30,9,Jute,,,,,,,
7.4,30,9,Jute,,,,,,,
5,31,8,Jute,,,,,,,
5.1,31,8,Jute,,,,,,,
5.2,31,8,Jute,,,,,,,
5.3,31,8,Jute,,,,,,,
5.4,31,8,Jute,,,,,,,
5.5,31,8,Jute,,,,,,,
5.6,31,8,Jute,,,,,,,
5.7,31,8,Jute,,,,,,,
5.8,31,8,Jute,,,,,,,
5.9,31,8,Jute,,,,,,,
6,31,8,Jute,,,,,,,
6.1,31,8,Jute,,,,,,,
6.2,31,8,Jute,,,,,,,
6.3,31,8,Jute,,,,,,,
6.4,31,8,Jute,,,,,,,
6.5,31,8,Jute,,,,,,,
6.6,31,8,Jute,,,,,,,
6.7,31,8,Jute,,,,,,,
6.8,31,8,Jute,,,,,,,
6.9,31,8,Jute,,,,,,,
7,31,8,Jute,,,,,,,
7.1,31,8,Jute,,,,,,,
7.2,31,8,Jute,,,,,,,
7.3,31,8,Jute,,,,,,,
7.4,31,8,Jute,,,,,,,
5,32,7,Jute,,,,,,,
5.1,32,7,Jute,,,,,,,
5.2,32,7,Jute,,,,,,,
5.3,32,7,Jute,,,,,,,
5.4,32,7,Jute,,,,,,,
5.5,32,7,Jute,,,,,,,
5.6,32,7,Jute,,,,,,,
5.7,32,7,Jute,,,,,,,
5.8,32,7,Jute,,,,,,,
5.9,32,7,Jute,,,,,,,
6,32,7,Jute,,,,,,,
6.1,32,7,Jute,,,,,,,
6.2,32,7,Jute,,,,,,,
6.3,32,7,Jute,,,,,,,
6.4,32,7,Jute,,,,,,,
6.5,32,7,Jute,,,,,,,
6.6,32,7,Jute,,,,,,,
6.7,32,7,Jute,,,,,,,
6.8,32,7,Jute,,,,,,,
6.9,32,7,Jute,,,,,,,
7,32,7,Jute,,,,,,,
7.1,32,7,Jute,,,,,,,
7.2,32,7,Jute,,,,,,,
7.3,32,7,Jute,,,,,,,
7.4,32,7,Jute,,,,,,,
5,33,6,Jute,,,,,,,
5.1,33,6,Jute,,,,,,,
5.2,33,6,Jute,,,,,,,
5.3,33,6,Jute,,,,,,,
5.4,33,6,Jute,,,,,,,
5.5,33,6,Jute,,,,,,,
5.6,33,6,Jute,,,,,,,
5.7,33,6,Jute,,,,,,,
5.8,33,6,Jute,,,,,,,
5.9,33,6,Jute,,,,,,,
6,33,6,Jute,,,,,,,
6.1,33,6,Jute,,,,,,,
6.2,33,6,Jute,,,,,,,
6.3,33,6,Jute,,,,,,,
6.4,33,6,Jute,,,,,,,
6.5,33,6,Jute,,,,,,,
6.6,33,6,Jute,,,,,,,
6.7,33,6,Jute,,,,,,,
6.8,33,6,Jute,,,,,,,
6.9,33,6,Jute,,,,,,,
7,33,6,Jute,,,,,,,
7.1,33,6,Jute,,,,,,,
7.2,33,6,Jute,,,,,,,
7.3,33,6,Jute,,,,,,,
7.4,33,6,Jute,,,,,,,
5,34,7,Jute,,,,,,,
5.1,34,7,Jute,,,,,,,
5.2,34,7,Jute,,,,,,,
5.3,34,7,Jute,,,,,,,
5.4,34,7,Jute,,,,,,,
5.5,34,7,Jute,,,,,,,
5.6,34,7,Jute,,,,,,,
5.7,34,7,Jute,,,,,,,
5.8,34,7,Jute,,,,,,,
5.9,34,7,Jute,,,,,,,
6,34,7,Jute,,,,,,,
6.1,34,7,Jute,,,,,,,
6.2,34,7,Jute,,,,,,,
6.3,34,7,Jute,,,,,,,
6.4,34,7,Jute,,,,,,,
6.5,34,7,Jute,,,,,,,
6.6,34,7,Jute,,,,,,,
6.7,34,7,Jute,,,,,,,
6.8,34,7,Jute,,,,,,,
6.9,34,7,Jute,,,,,,,
7,34,7,Jute,,,,,,,
7.1,34,7,Jute,,,,,,,
7.2,34,7,Jute,,,,,,,
7.3,34,7,Jute,,,,,,,
7.4,34,7,Jute,,,,,,,
5,35,4,Jute,,,,,,,
5.1,35,4,Jute,,,,,,,
5.2,35,4,Jute,,,,,,,
5.3,35,4,Jute,,,,,,,
5.4,35,4,Jute,,,,,,,
5.5,35,4,Jute,,,,,,,
5.6,35,4,Jute,,,,,,,
5.7,35,4,Jute,,,,,,,
5.8,35,4,Jute,,,,,,,
5.9,35,4,Jute,,,,,,,
6,35,4,Jute,,,,,,,
6.1,35,4,Jute,,,,,,,
6.2,35,4,Jute,,,,,,,
6.3,35,4,Jute,,,,,,,
6.4,35,4,Jute,,,,,,,
6.5,35,4,Jute,,,,,,,
6.6,35,4,Jute,,,,,,,
6.7,35,4,Jute,,,,,,,
6.8,35,4,Jute,,,,,,,
6.9,35,4,Jute,,,,,,,
7,35,4,Jute,,,,,,,
7.1,35,4,Jute,,,,,,,
7.2,35,4,Jute,,,,,,,
7.3,35,4,Jute,,,,,,,
7.4,35,4,Jute,,,,,,,
5.5,13,5,Mesta,,,,,,,
5.6,13,5,Mesta,,,,,,,
5.7,13,5,Mesta,,,,,,,
5.8,13,5,Mesta,,,,,,,
5.9,13,5,Mesta,,,,,,,
6,13,5,Mesta,,,,,,,
6.1,13,5,Mesta,,,,,,,
6.2,13,5,Mesta,,,,,,,
6.3,13,5,Mesta,,,,,,,
6.4,13,5,Mesta,,,,,,,
6.5,13,5,Mesta,,,,,,,
6.6,13,5,Mesta,,,,,,,
6.7,13,5,Mesta,,,,,,,
6.8,13,5,Mesta,,,,,,,
6.9,13,5,Mesta,,,,,,,
7,13,5,Mesta,,,,,,,
5.5,14,5,Mesta,,,,,,,
5.6,14,5,Mesta,,,,,,,
5.7,14,5,Mesta,,,,,,,
5.8,14,5,Mesta,,,,,,,
5.9,14,5,Mesta,,,,,,,
6,14,5,Mesta,,,,,,,
6.1,14,5,Mesta,,,,,,,
6.2,14,5,Mesta,,,,,,,
6.3,14,5,Mesta,,,,,,,
6.4,14,5,Mesta,,,,,,,
6.5,14,5,Mesta,,,,,,,
6.6,14,5,Mesta,,,,,,,
6.7,14,5,Mesta,,,,,,,
6.8,14,5,Mesta,,,,,,,
6.9,14,5,Mesta,,,,,,,
7,14,5,Mesta,,,,,,,
5.5,15,3,Mesta,,,,,,,
5.6,15,3,Mesta,,,,,,,
5.7,15,3,Mesta,,,,,,,
5.8,15,3,Mesta,,,,,,,
5.9,15,3,Mesta,,,,,,,
6,15,3,Mesta,,,,,,,
6.1,15,3,Mesta,,,,,,,
6.2,15,3,Mesta,,,,,,,
6.3,15,3,Mesta,,,,,,,
6.4,15,3,Mesta,,,,,,,
6.5,15,3,Mesta,,,,,,,
6.6,15,3,Mesta,,,,,,,
6.7,15,3,Mesta,,,,,,,
6.8,15,3,Mesta,,,,,,,
6.9,15,3,Mesta,,,,,,,
7,15,3,Mesta,,,,,,,
5.5,16,5,Mesta,,,,,,,
5.6,16,5,Mesta,,,,,,,
5.7,16,5,Mesta,,,,,,,
5.8,16,5,Mesta,,,,,,,
5.9,16,5,Mesta,,,,,,,
6,16,5,Mesta,,,,,,,
6.1,16,5,Mesta,,,,,,,
6.2,16,5,Mesta,,,,,,,
6.3,16,5,Mesta,,,,,,,
6.4,16,5,Mesta,,,,,,,
6.5,16,5,Mesta,,,,,,,
6.6,16,5,Mesta,,,,,,,
6.7,16,5,Mesta,,,,,,,
6.8,16,5,Mesta,,,,,,,
6.9,16,5,Mesta,,,,,,,
7,16,5,Mesta,,,,,,,
5.5,17,1,Mesta,,,,,,,
5.6,17,1,Mesta,,,,,,,
5.7,17,1,Mesta,,,,,,,
5.8,17,1,Mesta,,,,,,,
5.9,17,1,Mesta,,,,,,,
6,17,1,Mesta,,,,,,,
6.1,17,1,Mesta,,,,,,,
6.2,17,1,Mesta,,,,,,,
6.3,17,1,Mesta,,,,,,,
6.4,17,1,Mesta,,,,,,,
6.5,17,1,Mesta,,,,,,,
6.6,17,1,Mesta,,,,,,,
6.7,17,1,Mesta,,,,,,,
6.8,17,1,Mesta,,,,,,,
6.9,17,1,Mesta,,,,,,,
7,17,1,Mesta,,,,,,,
5.5,18,5,Mesta,,,,,,,
5.6,18,5,Mesta,,,,,,,
5.7,18,5,Mesta,,,,,,,
5.8,18,5,Mesta,,,,,,,
5.9,18,5,Mesta,,,,,,,
6,18,5,Mesta,,,,,,,
6.1,18,5,Mesta,,,,,,,
6.2,18,5,Mesta,,,,,,,
6.3,18,5,Mesta,,,,,,,
6.4,18,5,Mesta,,,,,,,
6.5,18,5,Mesta,,,,,,,
6.6,18,5,Mesta,,,,,,,
6.7,18,5,Mesta,,,,,,,
6.8,18,5,Mesta,,,,,,,
6.9,18,5,Mesta,,,,,,,
7,18,5,Mesta,,,,,,,
5.5,19,5,Mesta,,,,,,,
5.6,19,5,Mesta,,,,,,,
5.7,19,5,Mesta,,,,,,,
5.8,19,5,Mesta,,,,,,,
5.9,19,5,Mesta,,,,,,,
6,19,5,Mesta,,,,,,,
6.1,19,5,Mesta,,,,,,,
6.2,19,5,Mesta,,,,,,,
6.3,19,5,Mesta,,,,,,,
6.4,19,5,Mesta,,,,,,,
6.5,19,5,Mesta,,,,,,,
6.6,19,5,Mesta,,,,,,,
6.7,19,5,Mesta,,,,,,,
6.8,19,5,Mesta,,,,,,,
6.9,19,5,Mesta,,,,,,,
7,19,5,Mesta,,,,,,,
5.5,20,2,Mesta,,,,,,,
5.6,20,2,Mesta,,,,,,,
5.7,20,2,Mesta,,,,,,,
5.8,20,2,Mesta,,,,,,,
5.9,20,2,Mesta,,,,,,,
6,20,2,Mesta,,,,,,,
6.1,20,2,Mesta,,,,,,,
6.2,20,2,Mesta,,,,,,,
6.3,20,2,Mesta,,,,,,,
6.4,20,2,Mesta,,,,,,,
6.5,20,2,Mesta,,,,,,,
6.6,20,2,Mesta,,,,,,,
6.7,20,2,Mesta,,,,,,,
6.8,20,2,Mesta,,,,,,,
6.9,20,2,Mesta,,,,,,,
7,20,2,Mesta,,,,,,,
5.5,21,5,Mesta,,,,,,,
5.6,21,5,Mesta,,,,,,,
5.7,21,5,Mesta,,,,,,,
5.8,21,5,Mesta,,,,,,,
5.9,21,5,Mesta,,,,,,,
6,21,5,Mesta,,,,,,,
6.1,21,5,Mesta,,,,,,,
6.2,21,5,Mesta,,,,,,,
6.3,21,5,Mesta,,,,,,,
6.4,21,5,Mesta,,,,,,,
6.5,21,5,Mesta,,,,,,,
6.6,21,5,Mesta,,,,,,,
6.7,21,5,Mesta,,,,,,,
6.8,21,5,Mesta,,,,,,,
6.9,21,5,Mesta,,,,,,,
7,21,5,Mesta,,,,,,,
1.1,30,4,Sannhamp ,,,,,,,
1.2,30,4,Sannhamp ,,,,,,,
1.3,30,4,Sannhamp ,,,,,,,
1.4,30,4,Sannhamp ,,,,,,,
1.1,31,4,Sannhamp ,,,,,,,
1.2,31,4,Sannhamp ,,,,,,,
1.3,31,4,Sannhamp ,,,,,,,
1.4,31,4,Sannhamp ,,,,,,,
1.1,32,4,Sannhamp ,,,,,,,
1.2,32,4,Sannhamp ,,,,,,,
1.3,32,4,Sannhamp ,,,,,,,
1.4,32,4,Sannhamp ,,,,,,,
1.1,33,4,Sannhamp ,,,,,,,
1.2,33,4,Sannhamp ,,,,,,,
1.3,33,4,Sannhamp ,,,,,,,
1.4,33,4,Sannhamp ,,,,,,,
6,15,6,Tea ,,,,,,,
6.1,15,6,Tea ,,,,,,,
6.2,15,6,Tea ,,,,,,,
6.3,15,6,Tea ,,,,,,,
6.4,15,6,Tea ,,,,,,,
6.5,15,6,Tea ,,,,,,,
6.6,15,6,Tea ,,,,,,,
6.7,15,6,Tea ,,,,,,,
6.8,15,6,Tea ,,,,,,,
6.9,15,6,Tea ,,,,,,,
7,15,6,Tea ,,,,,,,
6,16,3,Tea ,,,,,,,
6.1,16,3,Tea ,,,,,,,
6.2,16,3,Tea ,,,,,,,
6.3,16,3,Tea ,,,,,,,
6.4,16,3,Tea ,,,,,,,
6.5,16,3,Tea ,,,,,,,
6.6,16,3,Tea ,,,,,,,
6.7,16,3,Tea ,,,,,,,
6.8,16,3,Tea ,,,,,,,
6.9,16,3,Tea ,,,,,,,
7,16,3,Tea ,,,,,,,
6,17,6,Tea ,,,,,,,
6.1,17,6,Tea ,,,,,,,
6.2,17,6,Tea ,,,,,,,
6.3,17,6,Tea ,,,,,,,
6.4,17,6,Tea ,,,,,,,
6.5,17,6,Tea ,,,,,,,
6.6,17,6,Tea ,,,,,,,
6.7,17,6,Tea ,,,,,,,
6.8,17,6,Tea ,,,,,,,
6.9,17,6,Tea ,,,,,,,
7,17,6,Tea ,,,,,,,
6,18,2,Tea ,,,,,,,
6.1,18,2,Tea ,,,,,,,
6.2,18,2,Tea ,,,,,,,
6.3,18,2,Tea ,,,,,,,
6.4,18,2,Tea ,,,,,,,
6.5,18,2,Tea ,,,,,,,
6.6,18,2,Tea ,,,,,,,
6.7,18,2,Tea ,,,,,,,
6.8,18,2,Tea ,,,,,,,
6.9,18,2,Tea ,,,,,,,
7,18,2,Tea ,,,,,,,
6,19,6,Tea ,,,,,,,
6.1,19,6,Tea ,,,,,,,
6.2,19,6,Tea ,,,,,,,
6.3,19,6,Tea ,,,,,,,
6.4,19,6,Tea ,,,,,,,
6.5,19,6,Tea ,,,,,,,
6.6,19,6,Tea ,,,,,,,
6.7,19,6,Tea ,,,,,,,
6.8,19,6,Tea ,,,,,,,
6.9,19,6,Tea ,,,,,,,
7,19,6,Tea ,,,,,,,
6,20,1,Tea ,,,,,,,
6.1,20,1,Tea ,,,,,,,
6.2,20,1,Tea ,,,,,,,
6.3,20,1,Tea ,,,,,,,
6.4,20,1,Tea ,,,,,,,
6.5,20,1,Tea ,,,,,,,
6.6,20,1,Tea ,,,,,,,
6.7,20,1,Tea ,,,,,,,
6.8,20,1,Tea ,,,,,,,
6.9,20,1,Tea ,,,,,,,
7,21,6,Tea ,,,,,,,
6,21,6,Tea ,,,,,,,
6.1,21,6,Tea ,,,,,,,
6.2,21,6,Tea ,,,,,,,
6.3,21,6,Tea ,,,,,,,
6.4,21,6,Tea ,,,,,,,
6.5,21,6,Tea ,,,,,,,
6.6,21,6,Tea ,,,,,,,
6.7,21,6,Tea ,,,,,,,
6.8,21,6,Tea ,,,,,,,
6.9,21,6,Tea ,,,,,,,
7,22,6,Tea ,,,,,,,
6,22,9,Tea ,,,,,,,
6.1,22,9,Tea ,,,,,,,
6.2,22,9,Tea ,,,,,,,
6.3,22,9,Tea ,,,,,,,
6.4,22,9,Tea ,,,,,,,
6.5,22,9,Tea ,,,,,,,
6.6,22,9,Tea ,,,,,,,
6.7,22,9,Tea ,,,,,,,
6.8,22,9,Tea ,,,,,,,
6.9,22,9,Tea ,,,,,,,
7,22,9,Tea ,,,,,,,
6,23,6,Tea ,,,,,,,
6.1,23,6,Tea ,,,,,,,
6.2,23,6,Tea ,,,,,,,
6.3,23,6,Tea ,,,,,,,
6.4,23,6,Tea ,,,,,,,
6.5,23,6,Tea ,,,,,,,
6.6,23,6,Tea ,,,,,,,
6.7,23,6,Tea ,,,,,,,
6.8,23,6,Tea ,,,,,,,
6.9,23,6,Tea ,,,,,,,
7,23,6,Tea ,,,,,,,
6,24,6,Tea ,,,,,,,
6.1,24,6,Tea ,,,,,,,
6.2,24,6,Tea ,,,,,,,
6.3,24,6,Tea ,,,,,,,
6.4,24,6,Tea ,,,,,,,
6.5,24,6,Tea ,,,,,,,
6.6,24,6,Tea ,,,,,,,
6.7,24,6,Tea ,,,,,,,
6.8,24,6,Tea ,,,,,,,
6.9,24,6,Tea ,,,,,,,
7,24,2,Tea ,,,,,,,
6,25,2,Tea ,,,,,,,
6.1,25,2,Tea ,,,,,,,
6.2,25,2,Tea ,,,,,,,
6.3,25,2,Tea ,,,,,,,
6.4,25,2,Tea ,,,,,,,
6.5,25,2,Tea ,,,,,,,
6.6,25,2,Tea ,,,,,,,
6.7,25,2,Tea ,,,,,,,
6.8,25,2,Tea ,,,,,,,
6.9,25,2,Tea ,,,,,,,
7,25,2,Tea ,,,,,,,
5.5,15,8,Coffee ,,,,,,,
5.6,15,8,Coffee ,,,,,,,
5.7,15,8,Coffee ,,,,,,,
5.8,15,8,Coffee ,,,,,,,
5.9,15,8,Coffee ,,,,,,,
6,15,8,Coffee ,,,,,,,
6.1,15,8,Coffee ,,,,,,,
6.2,15,8,Coffee ,,,,,,,
6.3,15,8,Coffee ,,,,,,,
6.4,15,8,Coffee ,,,,,,,
6.5,15,8,Coffee ,,,,,,,
5.5,16,3,Coffee ,,,,,,,
5.6,16,3,Coffee ,,,,,,,
5.7,16,3,Coffee ,,,,,,,
5.8,16,3,Coffee ,,,,,,,
5.9,16,3,Coffee ,,,,,,,
6,16,3,Coffee ,,,,,,,
6.1,16,3,Coffee ,,,,,,,
6.2,16,3,Coffee ,,,,,,,
6.3,16,3,Coffee ,,,,,,,
6.4,16,3,Coffee ,,,,,,,
6.5,16,3,Coffee ,,,,,,,
5.5,17,8,Coffee ,,,,,,,
5.6,17,8,Coffee ,,,,,,,
5.7,17,8,Coffee ,,,,,,,
5.8,17,8,Coffee ,,,,,,,
5.9,17,8,Coffee ,,,,,,,
6,17,8,Coffee ,,,,,,,
6.1,17,8,Coffee ,,,,,,,
6.2,17,8,Coffee ,,,,,,,
6.3,17,8,Coffee ,,,,,,,
6.4,17,8,Coffee ,,,,,,,
6.5,17,8,Coffee ,,,,,,,
5.5,16,2,Coffee ,,,,,,,
5.6,16,2,Coffee ,,,,,,,
5.7,16,2,Coffee ,,,,,,,
5.8,16,2,Coffee ,,,,,,,
5.9,16,2,Coffee ,,,,,,,
6,16,2,Coffee ,,,,,,,
6.1,16,2,Coffee ,,,,,,,
6.2,16,2,Coffee ,,,,,,,
6.3,16,2,Coffee ,,,,,,,
6.4,16,2,Coffee ,,,,,,,
6.5,16,2,Coffee ,,,,,,,
5.5,17,8,Coffee ,,,,,,,
5.6,17,8,Coffee ,,,,,,,
5.7,17,8,Coffee ,,,,,,,
5.8,17,8,Coffee ,,,,,,,
5.9,17,8,Coffee ,,,,,,,
6,17,8,Coffee ,,,,,,,
6.1,17,8,Coffee ,,,,,,,
6.2,17,8,Coffee ,,,,,,,
6.3,17,8,Coffee ,,,,,,,
6.4,17,8,Coffee ,,,,,,,
6.5,17,8,Coffee ,,,,,,,
5.5,18,1,Coffee ,,,,,,,
5.6,18,1,Coffee ,,,,,,,
5.7,18,1,Coffee ,,,,,,,
5.8,18,1,Coffee ,,,,,,,
5.9,18,1,Coffee ,,,,,,,
6,18,1,Coffee ,,,,,,,
6.1,18,1,Coffee ,,,,,,,
6.2,18,1,Coffee ,,,,,,,
6.3,18,1,Coffee ,,,,,,,
6.4,18,1,Coffee ,,,,,,,
6.5,18,1,Coffee ,,,,,,,
5.5,19,2,Coffee ,,,,,,,
5.6,19,2,Coffee ,,,,,,,
5.7,19,2,Coffee ,,,,,,,
5.8,19,2,Coffee ,,,,,,,
5.9,19,2,Coffee ,,,,,,,
6,19,2,Coffee ,,,,,,,
6.1,19,2,Coffee ,,,,,,,
6.2,19,2,Coffee ,,,,,,,
6.3,19,2,Coffee ,,,,,,,
6.4,19,2,Coffee ,,,,,,,
6.5,19,2,Coffee ,,,,,,,
5.5,20,8,Coffee ,,,,,,,
5.6,20,8,Coffee ,,,,,,,
5.7,20,8,Coffee ,,,,,,,
5.8,20,8,Coffee ,,,,,,,
5.9,20,8,Coffee ,,,,,,,
6,20,8,Coffee ,,,,,,,
6.1,20,8,Coffee ,,,,,,,
6.2,20,8,Coffee ,,,,,,,
6.3,20,8,Coffee ,,,,,,,
6.4,20,8,Coffee ,,,,,,,
6.5,20,8,Coffee ,,,,,,,
5.5,21,3,Coffee ,,,,,,,
5.6,21,3,Coffee ,,,,,,,
5.7,21,3,Coffee ,,,,,,,
5.8,21,3,Coffee ,,,,,,,
5.9,21,3,Coffee ,,,,,,,
6,21,3,Coffee ,,,,,,,
6.1,21,3,Coffee ,,,,,,,
6.2,21,3,Coffee ,,,,,,,
6.3,21,3,Coffee ,,,,,,,
6.4,21,3,Coffee ,,,,,,,
6.5,21,3,Coffee ,,,,,,,
